Question;Option A;Option B;Option C;Option D;Answer,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_df84afaaad.svg' style='max-width:100%,'>;A grid with 2 black square(s);A grid with 0 black square(s);A grid with 1 black square(s);A grid with 3 black square(s);C,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_e2215e2d62.svg' style='max-width:100%,'>;A grid with 1 black square(s);A grid with 3 black square(s);A grid with 4 black square(s);A grid with 2 black square(s);D,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_ebc68d3361.svg' style='max-width:100%,'>;A grid with 4 black square(s);A grid with 3 black square(s);A grid with 2 black square(s);A grid with 1 black square(s);D,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_1030f5379f.svg' style='max-width:100%,'>;A grid with 1 black square(s);A grid with 4 black square(s);A grid with 2 black square(s);A grid with 3 black square(s);A,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_a2da3ea0b9.svg' style='max-width:100%,'>;A grid with 3 black square(s);A grid with 4 black square(s);A grid with 2 black square(s);A grid with 1 black square(s);C,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_d4ec5f6151.svg' style='max-width:100%,'>;A grid with 2 black square(s);A grid with 3 black square(s);A grid with 0 black square(s);A grid with 1 black square(s);A,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_7d7e5d95f3.svg' style='max-width:100%,'>;A grid with 3 black square(s);A grid with 1 black square(s);A grid with 4 black square(s);A grid with 2 black square(s);D,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_741d4ea14e.svg' style='max-width:100%,'>;A grid with 1 black square(s);A grid with 2 black square(s);A grid with 3 black square(s);A grid with 4 black square(s);D,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_2487b0723b.svg' style='max-width:100%,'>;A grid with 0 black square(s);A grid with 3 black square(s);A grid with 2 black square(s);A grid with 1 black square(s);D,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_8602b495e6.svg' style='max-width:100%,'>;A grid with 1 black square(s);A grid with 3 black square(s);A grid with 2 black square(s);A grid with 4 black square(s);C,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_1bdacedd1c.svg' style='max-width:100%,'>;A grid with 1 black square(s);A grid with 0 black square(s);A grid with 3 black square(s);A grid with 2 black square(s);C,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_b30ef2f197.svg' style='max-width:100%,'>;A grid with 3 black square(s);A grid with 2 black square(s);A grid with 4 black square(s);A grid with 1 black square(s);B,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_a6395ab889.svg' style='max-width:100%,'>;A grid with 1 black square(s);A grid with 3 black square(s);A grid with 4 black square(s);A grid with 2 black square(s);B,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_adbcd6dfe6.svg' style='max-width:100%,'>;A grid with 2 black square(s);A grid with 1 black square(s);A grid with 4 black square(s);A grid with 3 black square(s);A,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_c83539327b.svg' style='max-width:100%,'>;A grid with 2 black square(s);A grid with 3 black square(s);A grid with 0 black square(s);A grid with 1 black square(s);D,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_e12c4ba5a3.svg' style='max-width:100%,'>;A grid with 4 black square(s);A grid with 1 black square(s);A grid with 3 black square(s);A grid with 2 black square(s);B,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_82719cad7c.svg' style='max-width:100%,'>;A grid with 4 black square(s);A grid with 3 black square(s);A grid with 2 black square(s);A grid with 1 black square(s);C,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_070c59f9dd.svg' style='max-width:100%,'>;A grid with 3 black square(s);A grid with 0 black square(s);A grid with 1 black square(s);A grid with 2 black square(s);B,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_0a74174330.svg' style='max-width:100%,'>;A grid with 4 black square(s);A grid with 1 black square(s);A grid with 2 black square(s);A grid with 3 black square(s);D,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_0b18f790ef.svg' style='max-width:100%,'>;A grid with 0 black square(s);A grid with 1 black square(s);A grid with 2 black square(s);A grid with 3 black square(s);D,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_6e1e86d8f5.svg' style='max-width:100%,'>;A grid with 3 black square(s);A grid with 1 black square(s);A grid with 4 black square(s);A grid with 2 black square(s);D,,,,,,,,
If the two transparent patterns are overlaid, and overlapping black regions cancel out (Black XOR Black = White, White XOR White = White, Black XOR White = Black), what will the resulting grid look like?<br><img src='images/cog_1ec5fd2ce3.svg' style='max-width:100%,'>;A grid with 2 black square(s);A grid with 3 black square(s);A grid with 0 black square(s);A grid with 1 black square(s);A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_023a32f0e4.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);02:00;12:15;02:45;04:30;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_b243d314e0.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);07:00;04:00;04:30;03:00;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_c603794cfd.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);10:30;07:15;07:00;08:00;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_3670061505.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);01:15;03:45;06:00;04:30;B,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_474b5bebac.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);10:00;08:30;09:30;12:15;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_d5405ca2b2.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);02:00;02:30;11:45;04:45;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_5a61dfacca.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);07:30;07:15;04:00;05:15;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_ecb8df9395.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);04:00;10:30;03:15;01:45;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_103a311dad.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);12:00;12:30;03:15;02:45;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_103a311dad.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);02:30;02:15;04:00;12:00;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_474b5bebac.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);10:45;07:00;12:30;09:00;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_023a32f0e4.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);06:00;02:45;04:15;01:45;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_06b95cd474.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);06:15;07:00;05:00;06:00;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_cc2746fe7f.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);11:45;02:00;11:15;11:30;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_2bb341e635.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);05:00;02:00;06:30;05:15;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_f2f900fa3d.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);07:15;05:45;06:15;04:30;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_474b5bebac.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);09:15;08:15;11:30;10:00;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_507fa8d413.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);11:15;10:30;10:45;08:30;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_b699627b67.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);12:30;09:00;06:15;10:15;B,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_ecabfa0dfd.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);05:15;06:00;03:30;08:45;B,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_72042a64f6.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);10:45;11:00;12:15;11:15;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_f2f900fa3d.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);03:00;01:00;03:45;06:30;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_be23a50e98.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);06:15;09:30;07:00;03:00;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_0b35292566.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);05:15;02:45;12:00;12:15;B,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_2739910592.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);05:45;06:00;03:15;05:30;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_2bb341e635.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);02:00;04:45;04:30;03:45;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_6243cd1d1f.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);05:00;05:30;08:45;09:00;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_2739910592.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);02:45;06:30;05:45;05:00;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_b699627b67.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);04:00;04:45;10:15;07:30;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_d5405ca2b2.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);01:15;10:00;03:30;04:45;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_b243d314e0.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);06:15;06:45;09:45;06:00;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_f2f900fa3d.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);06:15;03:00;02:30;03:15;B,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_5a61dfacca.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);09:45;05:30;09:30;06:00;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_a9c3db39a8.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);12:00;09:00;09:45;11:30;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_c603794cfd.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);09:45;10:00;06:00;10:30;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_59b9965a32.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);02:00;05:30;03:45;06:00;B,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_263f378533.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);11:30;06:45;09:00;07:15;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_ecabfa0dfd.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);04:15;08:00;06:45;05:30;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_d5405ca2b2.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);11:00;12:00;12:45;12:30;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_bad81fbee6.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);10:00;07:15;09:30;06:15;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_3472d4c427.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);08:45;05:00;08:15;10:15;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_7473f9c2c9.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);10:15;08:30;07:15;05:45;B,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_06b95cd474.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);04:45;10:15;09:30;07:00;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_738f816356.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);07:15;08:30;10:45;07:30;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_be23a50e98.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);08:00;08:15;04:15;05:30;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_738f816356.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);03:00;05:00;04:30;05:45;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_72042a64f6.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 135 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);11:30;02:00;12:15;11:45;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_023a32f0e4.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);05:45;04:00;03:30;04:45;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_9a71169239.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);07:00;10:15;08:15;07:30;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_b322dd2fe2.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);11:00;09:45;10:15;09:00;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_a953d27f08.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);09:45;04:00;06:30;05:15;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_325d14bd20.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);10:45;12:00;10:30;01:15;B,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_cc2746fe7f.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);08:45;10:15;01:00;11:30;B,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_9a71169239.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);04:15;06:00;07:45;07:00;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_bad81fbee6.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);11:15;08:45;09:15;07:15;B,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_72042a64f6.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);08:15;02:15;11:30;12:15;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_b699627b67.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);09:30;11:00;08:45;08:15;D,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_63a55d53f6.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);09:45;11:15;10:30;12:30;B,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_5a61dfacca.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);09:15;06:30;06:45;04:15;C,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_59b9965a32.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 90 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);04:45;03:15;02:30;01:15;A,,,,,,,,
A clock currently shows the time as depicted below.<br><img src='images/cog_sc_507fa8d413.svg' style='max-width:100%,'><br>If the minute hand rotates exactly 45 degrees clockwise, what time will the clock show? (Assume 1 minute = 6 degrees);10:00;10:45;09:15;12:00;C,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_c483426464.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;13;5;6;11;C,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_41eeb79003.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;8;2;9;10;A,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_8d03d19cc5.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;9;13;14;10;D,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_ac1e2697ab.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;6;9;5;4;D,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_efddf1a05e.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;3;13;11;12;A,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_4319782327.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;15;12;4;10;B,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_6972ae6e5c.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;2;1;8;6;D,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_62f20feb33.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;8;9;12;13;B,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_593dbae165.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;11;4;1;9;B,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_48c8fd3cbb.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;14;11;8;2;D,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_81a4caced6.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;3;5;11;15;D,,,,,,,,
Observe the abstract geometric grid below.<br><img src='images/cog_sc_379ded9232.svg' style='max-width:100%,'><br>How many distinct intersection nodes exist between the two sets of parallel lines?;2;13;15;5;D,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_734626894e.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'G' is flipped symmetrically along the horizontal axis.;The character 'G' is flipped symmetrically along the vertical axis (left to right).;The character 'G' remains unchanged.;The character 'G' is rotated 180 degrees.;B,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_ca50b8807f.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'R' is rotated 180 degrees.;The character 'R' remains unchanged.;The character 'R' is flipped symmetrically along the horizontal axis.;The character 'R' is flipped symmetrically along the vertical axis (left to right).;D,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_266fdcce8b.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'F' is rotated 180 degrees.;The character 'F' is flipped symmetrically along the horizontal axis (top to bottom).;The character 'F' remains unchanged.;The character 'F' is flipped symmetrically along the vertical axis.;B,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_3693994227.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'K' is flipped symmetrically along the horizontal axis.;The character 'K' remains unchanged.;The character 'K' is flipped symmetrically along the vertical axis (left to right).;The character 'K' is rotated 180 degrees.;C,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_75ff631ca6.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'L' is rotated 180 degrees.;The character 'L' remains unchanged.;The character 'L' is flipped symmetrically along the vertical axis.;The character 'L' is flipped symmetrically along the horizontal axis (top to bottom).;D,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_dfb002e72b.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'B' is rotated 180 degrees.;The character 'B' is flipped symmetrically along the vertical axis (left to right).;The character 'B' is flipped symmetrically along the horizontal axis.;The character 'B' remains unchanged.;B,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_c5e10880c6.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'F' is flipped symmetrically along the vertical axis (left to right).;The character 'F' is flipped symmetrically along the horizontal axis.;The character 'F' remains unchanged.;The character 'F' is rotated 180 degrees.;A,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_7ee2fea0a5.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'K' is flipped symmetrically along the vertical axis.;The character 'K' is flipped symmetrically along the horizontal axis (top to bottom).;The character 'K' remains unchanged.;The character 'K' is rotated 180 degrees.;B,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_7731389701.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'R' is rotated 180 degrees.;The character 'R' is flipped symmetrically along the vertical axis.;The character 'R' remains unchanged.;The character 'R' is flipped symmetrically along the horizontal axis (top to bottom).;D,,,,,,,,
