Question;Option A;Option B;Option C;Option D;Answer,,,,,,,,
Memorize this sequence: <b>31, 50, 97, 54, 13, 56</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;31, 13, 50, 54, 56, 97;13, 31, 50, 54, 56, 97;56, 31, 50, 54, 13, 97;13, 56, 50, 54, 31, 97;B,,,,,,,,
Memorize this sequence: <b>36, 67, 34, 68, 76, 26, 23</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;23, 26, 36, 34, 67, 68, 76;23, 26, 34, 36, 67, 68, 76;23, 26, 34, 36, 67, 76, 68;23, 26, 34, 36, 68, 67, 76;B,,,,,,,,
Memorize this sequence: <b>32, 77, 79, 88, 61</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;61, 88, 79, 77, 32;61, 88, 79, 32, 77;61, 88, 77, 79, 32;61, 32, 79, 77, 88;A,,,,,,,,
Memorize this sequence: <b>63, 12, 97, 72, 24, 16</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;97, 72, 63, 24, 16, 12;97, 72, 16, 24, 63, 12;72, 97, 63, 24, 16, 12;97, 72, 12, 24, 16, 63;A,,,,,,,,
Memorize this sequence: <b>92, 74, 73, 24, 69, 44, 88</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;88, 44, 24, 69, 73, 74, 92;88, 44, 74, 24, 73, 69, 92;88, 44, 69, 74, 73, 24, 92;88, 44, 69, 24, 73, 74, 92;D,,,,,,,,
Memorize this sequence: <b>70, 89, 61, 57, 61</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;89, 70, 61, 57, 61;70, 89, 61, 61, 57;89, 70, 61, 61, 57;61, 70, 89, 61, 57;C,,,,,,,,
Memorize this sequence: <b>48, 88, 54, 32, 62, 22</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;88, 62, 54, 48, 22, 32;88, 62, 54, 48, 32, 22;88, 54, 62, 48, 32, 22;88, 62, 32, 48, 54, 22;B,,,,,,,,
Memorize this sequence: <b>90, 91, 10, 53, 40</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;10, 40, 53, 91, 90;10, 40, 53, 90, 91;10, 90, 53, 40, 91;10, 40, 91, 90, 53;B,,,,,,,,
Memorize this sequence: <b>53, 19, 66, 40, 87, 92</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;66, 40, 53, 19, 87, 92;19, 40, 53, 92, 87, 66;19, 66, 53, 40, 87, 92;19, 40, 53, 66, 87, 92;D,,,,,,,,
Memorize this sequence: <b>50, 94, 37, 15, 56</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;15, 56, 50, 37, 94;94, 56, 50, 37, 15;37, 56, 50, 94, 15;94, 50, 56, 37, 15;B,,,,,,,,
Memorize this sequence: <b>48, 92, 99, 68, 44, 60</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;44, 60, 68, 99, 92, 48;60, 44, 68, 99, 48, 92;60, 44, 68, 99, 92, 48;60, 44, 48, 99, 92, 68;C,,,,,,,,
Memorize this sequence: <b>20, 95, 29, 95, 28, 55</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;28, 95, 55, 29, 95, 20;95, 95, 55, 29, 28, 20;95, 95, 29, 55, 28, 20;95, 29, 55, 95, 28, 20;B,,,,,,,,
Memorize this sequence: <b>59, 56, 22, 67, 63, 97</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;97, 63, 67, 22, 59, 56;97, 63, 22, 67, 56, 59;97, 59, 67, 22, 56, 63;97, 63, 67, 22, 56, 59;D,,,,,,,,
Memorize this sequence: <b>38, 64, 19, 32, 17, 16</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;16, 64, 19, 32, 38, 17;32, 17, 19, 16, 38, 64;16, 17, 19, 32, 38, 64;16, 32, 19, 17, 38, 64;C,,,,,,,,
Memorize this sequence: <b>37, 50, 74, 91, 38, 88</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;88, 38, 91, 74, 50, 37;88, 38, 37, 74, 50, 91;74, 38, 91, 88, 50, 37;91, 38, 88, 74, 50, 37;A,,,,,,,,
Memorize this sequence: <b>91, 15, 91, 47, 72, 44, 55</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;15, 44, 47, 55, 72, 91, 91;15, 72, 47, 55, 44, 91, 91;15, 44, 47, 91, 72, 55, 91;15, 44, 47, 72, 55, 91, 91;A,,,,,,,,
Memorize this sequence: <b>31, 65, 99, 99, 53, 20, 41</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;41, 99, 53, 99, 20, 65, 31;41, 20, 53, 99, 99, 31, 65;41, 99, 53, 20, 99, 65, 31;41, 20, 53, 99, 99, 65, 31;D,,,,,,,,
Memorize this sequence: <b>52, 22, 19, 35, 34, 20, 36</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;19, 20, 22, 52, 35, 36, 34;19, 20, 35, 34, 22, 36, 52;19, 20, 22, 34, 35, 36, 52;22, 20, 19, 34, 35, 36, 52;C,,,,,,,,
Memorize this sequence: <b>85, 66, 59, 59, 39, 94, 85</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;85, 66, 39, 59, 59, 94, 85;85, 94, 85, 59, 59, 66, 39;85, 94, 39, 59, 59, 66, 85;94, 85, 39, 59, 59, 66, 85;C,,,,,,,,
Memorize this sequence: <b>19, 25, 42, 95, 33, 59, 34</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;19, 25, 33, 34, 42, 95, 59;19, 25, 59, 34, 42, 33, 95;19, 25, 33, 34, 42, 59, 95;19, 25, 33, 95, 42, 59, 34;C,,,,,,,,
Memorize this sequence: <b>17, 46, 36, 61, 86, 65, 92</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;92, 46, 86, 61, 36, 65, 17;92, 65, 86, 61, 36, 46, 17;92, 65, 86, 36, 61, 46, 17;46, 65, 86, 61, 36, 92, 17;B,,,,,,,,
Memorize this sequence: <b>71, 48, 44, 43, 12, 70</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;12, 43, 44, 71, 70, 48;12, 43, 44, 48, 70, 71;12, 71, 44, 48, 70, 43;12, 43, 48, 44, 70, 71;B,,,,,,,,
Memorize this sequence: <b>29, 58, 91, 80, 29, 26, 62</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;26, 80, 62, 58, 29, 29, 91;91, 80, 62, 58, 29, 29, 26;62, 80, 91, 58, 29, 29, 26;91, 29, 62, 58, 29, 80, 26;B,,,,,,,,
Memorize this sequence: <b>86, 77, 63, 20, 55</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;55, 77, 63, 86, 20;86, 20, 63, 55, 77;86, 55, 63, 77, 20;86, 77, 63, 55, 20;D,,,,,,,,
Memorize this sequence: <b>28, 31, 76, 59, 23, 60, 27</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;23, 31, 28, 27, 59, 60, 76;27, 23, 28, 31, 59, 60, 76;31, 27, 28, 23, 59, 60, 76;23, 27, 28, 31, 59, 60, 76;D,,,,,,,,
Memorize this sequence: <b>95, 53, 66, 82, 59</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;59, 82, 95, 53, 66;53, 82, 66, 59, 95;59, 82, 66, 53, 95;59, 66, 82, 53, 95;C,,,,,,,,
Memorize this sequence: <b>64, 77, 29, 49, 60, 14, 92</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;92, 49, 64, 60, 77, 29, 14;92, 60, 64, 77, 49, 29, 14;92, 77, 64, 49, 60, 29, 14;92, 77, 64, 60, 49, 29, 14;D,,,,,,,,
Memorize this sequence: <b>73, 64, 69, 72, 76, 33</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;76, 73, 72, 69, 64, 33;69, 73, 72, 76, 64, 33;76, 69, 72, 73, 64, 33;76, 73, 72, 33, 64, 69;A,,,,,,,,
Memorize this sequence: <b>88, 88, 71, 64, 56, 20</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;88, 88, 71, 56, 64, 20;88, 88, 71, 20, 56, 64;71, 88, 88, 64, 56, 20;88, 88, 71, 64, 56, 20;D,,,,,,,,
Memorize this sequence: <b>17, 39, 33, 54, 95</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;95, 39, 33, 54, 17;33, 54, 95, 39, 17;95, 54, 17, 39, 33;95, 54, 33, 39, 17;D,,,,,,,,
Memorize this sequence: <b>74, 98, 43, 25, 17</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;74, 25, 43, 98, 17;17, 43, 25, 98, 74;17, 25, 43, 98, 74;17, 74, 43, 98, 25;C,,,,,,,,
Memorize this sequence: <b>75, 31, 95, 10, 80</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;10, 31, 75, 80, 95;10, 80, 75, 31, 95;80, 31, 75, 10, 95;10, 31, 75, 95, 80;A,,,,,,,,
Memorize this sequence: <b>90, 50, 40, 11, 19</b>. If you were to recall this sequence exactly <i>reversed</i>, which of the following is correct?;19, 11, 50, 40, 90;40, 11, 19, 50, 90;19, 11, 40, 50, 90;19, 40, 11, 50, 90;C,,,,,,,,
Memorize this sequence: <b>47, 38, 21, 84, 50, 35</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;21, 47, 38, 35, 50, 84;21, 35, 38, 47, 50, 84;21, 35, 38, 50, 47, 84;21, 35, 38, 47, 84, 50;B,,,,,,,,
Memorize this sequence: <b>88, 81, 84, 58, 73, 70</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;88, 84, 81, 73, 70, 58;88, 70, 81, 73, 84, 58;88, 84, 81, 70, 73, 58;88, 81, 84, 73, 70, 58;A,,,,,,,,
Memorize this sequence: <b>61, 50, 14, 12, 94, 54</b>. If you were to recall this sequence exactly <i>sorted in ascending order</i>, which of the following is correct?;12, 14, 50, 54, 61, 94;14, 12, 50, 54, 61, 94;12, 14, 94, 54, 61, 50;61, 14, 50, 54, 12, 94;A,,,,,,,,
Memorize this sequence: <b>56, 65, 75, 78, 89, 87, 17</b>. If you were to recall this sequence exactly <i>sorted in descending order</i>, which of the following is correct?;75, 87, 78, 89, 65, 56, 17;89, 87, 78, 75, 17, 56, 65;89, 87, 78, 75, 65, 56, 17;89, 78, 87, 75, 65, 56, 17;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0IIIIl</b>;0IIIIl;0IIIIl;01IIIl;0I0IIl;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>I101OI</b>;I101OI;I10OOI;I101OI;1101OI;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>ll101O</b>;lll01O;ll100O;ll101O;ll101O;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>101II0</b>;1011I0;101I10;101II0;101II0;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>IOlI1O</b>;IOlI1O;I0lI1O;IllI1O;OOlI1O;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0I11I0</b>;0I11I0;OI11I0;0I11I0;lI11I0;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>IO0OOI</b>;IO0OOI;0O0OOI;IO0OOI;IO0OO1;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0I0lO1</b>;0I0lO1;0I00O1;0I0IO1;0I0lO1;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0OI111</b>;0OI101;0O1111;0OI111;0OI11O;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>l0000l</b>;l0000l;l0l00l;I0000l;l0000l;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>001lIl</b>;001lIl;001OIl;001IIl;001lIl;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1IO011</b>;1IO011;1IO011;1II011;1IO01l;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>IO0ll1</b>;1O0ll1;IOOll1;IO0ll1;IO0ll1;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>IlO001</b>;IlO0O1;Ill001;IlO001;IOO001;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>I1l010</b>;Ill010;I1l010;I1l01I;I0l010;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>l01O01</b>;l01O01;l01O01;l01O0O;ll1O01;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>10l00I</b>;10lO0I;10l00I;I0l00I;10l00I;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>IlOlIO</b>;I1OlIO;IlOlIO;IIOlIO;IlOlI0;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1lOO0l</b>;1lOO0l;1l1O0l;1lOO0I;1lOO0l;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>IlI00O</b>;IlI00O;IlI0lO;IlI00O;IlI000;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>IIlIO1</b>;IIlIOO;IIlIO1;1IlIO1;IIl1O1;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0I1IO1</b>;0IlIO1;0I1IO1;011IO1;0I11O1;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>l0IO10</b>;l0IO10;I0IO10;l0IO10;l0OO10;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>11Ol0l</b>;11OI0l;11ll0l;11Ol0l;11Ol0l;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>010Ol0</b>;010OO0;010Ol0;I10Ol0;010Ol0;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1l00lI</b>;1l01lI;1l00lI;1l00lI;1lO0lI;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>OOll1I</b>;O0ll1I;OOll1I;OOll1I;OIll1I;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>lII0lI</b>;lII0lI;lII0lI;III0lI;lIIIlI;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1l1000</b>;1l10O0;1l1000;1l1001;1ll000;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>III0Ol</b>;III01l;III0OI;III0Ol;III0Ol;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>11OO0I</b>;11OO01;11OO0O;11OO0I;l1OO0I;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>OOIlI0</b>;OOIlIO;OOIlI0;OOIlI0;OO0lI0;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>OIO1lO</b>;OIO1lO;OIO1l0;OIO1OO;OIO1lO;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>OI1I01</b>;OI1I01;OI1I0O;OI1I0l;OI1IO1;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1l11lI</b>;1l01lI;1l110I;1l1llI;1l11lI;D,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>lll010</b>;ll1010;l1l010;lll010;lll010;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>01OlO0</b>;01O0O0;01OlO0;01OlO0;01Ol10;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1O0I11</b>;1O0I11;1O0Il1;1O0I11;1O0II1;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>Oll1l0</b>;Oll1lO;Oll1l0;OlI1l0;Oll0l0;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>l1O01O</b>;l1O01O;l1OI1O;l1O01O;l1O00O;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0I0l11</b>;0I0l1l;0I0l11;0I0ll1;000l11;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0IlOI0</b>;0IlOIl;0IlOI0;0IlOI0;0IlII0;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1l1lIO</b>;111lIO;1l1lIO;1lllIO;0l1lIO;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>l1Il0l</b>;l1Il0l;l1Il0l;l1Illl;O1Il0l;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>lOlI10</b>;lOl110;lOlI10;lO0I10;lOlI1O;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>lI0lI1</b>;lI0lI1;lIIlI1;l10lI1;II0lI1;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>I1IOlI</b>;I1IOlI;I1IOlI;11IOlI;I1IOOI;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1I0OOl</b>;1I1OOl;1I0OOl;1I00Ol;1I0OOl;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>OlO011</b>;OIO011;OlO011;OlO011;OOO011;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>I10110</b>;I101O0;I10110;I10110;II0110;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0O1l01</b>;0OIl01;0O1l01;0O1l01;001l01;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>11lO0I</b>;O1lO0I;11lO0I;11IO0I;11lO0I;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0Ol0l0</b>;IOl0l0;1Ol0l0;0Ol0l0;0Ol0l0;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>lOI100</b>;l0I100;lII100;lOI100;lOI110;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1lIOII</b>;1lIOII;1lIOI1;1lI0II;1lIOII;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>IOIl0l</b>;IOIO0l;IOIl00;IOII0l;IOIl0l;D,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0O1I0O</b>;IO1I0O;0O1I0O;1O1I0O;0O1I0O;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>l1100O</b>;01100O;l1100O;ll100O;l110OO;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>l1II0l</b>;l1II0l;l1II1l;l1II0l;l0II0l;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0O1I1I</b>;0O101I;0O1I1I;0O1I1I;0O1I0I;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>OlO111</b>;Ol0111;OlO111;OlO11I;OlO111;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>O00lO0</b>;O00lO0;l00lO0;O00ll0;O00lO0;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>llI0lI</b>;llIOlI;llI0lI;OlI0lI;llIllI;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>IO010I</b>;IO010I;IO0O0I;IO0l0I;IO010I;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1O0lOl</b>;1O0lOl;OO0lOl;1O0lOl;1O0lO1;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>I1OIO0</b>;I1OIOO;I1OIO0;I1OIO0;11OIO0;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>O010O1</b>;O010O1;O0l0O1;O010O1;O000O1;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>I1lIl0</b>;I1lIlO;I0lIl0;I1lIl0;I1lIl0;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>l01OOO</b>;l01OOO;l01OOO;101OOO;l011OO;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>lO00lI</b>;lO00lI;lO00lI;1O00lI;0O00lI;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>00I11O</b>;O0I11O;0II11O;00I11O;00I11O;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>I1I1ll</b>;I111ll;I1I11l;I1I1ll;I1I1ll;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0IlI00</b>;0IlI00;0llI00;0IlI00;0Il000;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>O0l1IO</b>;Oll1IO;O0l1IO;O0l1IO;O1l1IO;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>01IO1l</b>;01IOll;01IO1l;01IO1I;01IO1l;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>OOOOO1</b>;OOOOO1;OOOOOl;OOOlO1;OOOO01;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0l011O</b>;0l011O;0l011O;0l01lO;0O011O;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0O0I1l</b>;0O0I1l;0O0I10;0O0I1l;OO0I1l;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>lIll11</b>;lIll11;lIl111;IIll11;lIl011;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>lIIlI1</b>;IIIlI1;lIIlI1;lIIlI1;lIIlI0;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1ll0ll</b>;1ll0ll;1l10ll;1ll0lI;1ll0Ol;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>l0IOll</b>;llIOll;l0IOIl;l0IOll;l0IOll;C,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>I00l1I</b>;I00l1I;I0ll1I;I00lII;I00l1I;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>0O0I10</b>;0O0II0;0O0I10;0O0I10;0O0Il0;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>O11000</b>;O11000;O11O00;O11000;O1100I;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>OI1lOO</b>;OI1lOO;OIllOO;OI1lOO;OI1lO0;A,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>1010O0</b>;10I0O0;0010O0;101000;1010O0;D,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>lll01O</b>;lll00O;lll01O;llI01O;lll01O;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>lIlOII</b>;lIlOI1;lIlOII;lOlOII;lIlOII;B,,,,,,,,
Attention to detail: Find the exact match for the reference string: <b>ll0111</b>;Il0111;ll0111;ll01l1;ll01I1;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_353e5eef55.svg' style='max-width:100%,'>;Black;Blue;Red;Orange;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_e7e3d5d1ff.svg' style='max-width:100%,'>;Purple;Blue;Yellow;Orange;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_17d96344cc.svg' style='max-width:100%,'>;Purple;Green;Black;Yellow;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_6b7937a93f.svg' style='max-width:100%,'>;Blue;Red;White;Purple;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_2d654d6b6f.svg' style='max-width:100%,'>;Yellow;Purple;Blue;Black;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_ff19107256.svg' style='max-width:100%,'>;Yellow;Purple;White;Black;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_9032d3b8a0.svg' style='max-width:100%,'>;White;Red;Black;Blue;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_990d8be872.svg' style='max-width:100%,'>;White;Purple;Yellow;Blue;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_e35077d061.svg' style='max-width:100%,'>;Purple;Black;Green;Yellow;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_5a043c8047.svg' style='max-width:100%,'>;Yellow;Purple;Green;Black;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_2fb9aafb46.svg' style='max-width:100%,'>;Blue;Yellow;White;Green;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_034a96cde8.svg' style='max-width:100%,'>;Purple;Red;Green;Blue;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_00483f75fd.svg' style='max-width:100%,'>;Yellow;Purple;White;Blue;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_27083cc14d.svg' style='max-width:100%,'>;Red;Green;Yellow;Black;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_be01504277.svg' style='max-width:100%,'>;Blue;Purple;Red;Yellow;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_abc6711e40.svg' style='max-width:100%,'>;Yellow;Black;Purple;Blue;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_d8cbf95181.svg' style='max-width:100%,'>;Blue;Orange;Green;Red;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_dec4cd927d.svg' style='max-width:100%,'>;Blue;Red;Yellow;Purple;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_3d196df4ea.svg' style='max-width:100%,'>;Yellow;Purple;Red;Blue;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_83fd43e126.svg' style='max-width:100%,'>;Black;Blue;Purple;Orange;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_3d71c4dcf9.svg' style='max-width:100%,'>;Purple;Red;Yellow;Orange;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_d8ace6bc33.svg' style='max-width:100%,'>;Black;Yellow;Purple;White;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_ea26310519.svg' style='max-width:100%,'>;Black;Red;White;Blue;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_f5926193b2.svg' style='max-width:100%,'>;Black;Purple;Blue;Red;C,,,,,,,,
